ECG
-7,83
-8,26
-8,61
-8,82
-8,57
-7,88
-6,54
-4,78
-2,34
0,03
1,88
3,18
4,01
4,41
4,95
5,4
5,64
5,7
5,64
5,43
5,42
5,18
5,14
4,87
4,78
4,54
4,35
4,08
4,02
3,96
4,19
4,16
4,25
4,32
4,61
4,76
5,24
5,23
5,27
5,25
5,28
5,15
5,22
5,04
4,91
4,13
3,04
1,58
0,13
-1,4
-2,7
-3,85
-4,69
-5,67
-6,75
-8,05
-9,15
-10,02
-10,49
-10,87
-10,48
-9,6
-7,89
-5,87
-3,3
-1,06
1,17
2,8
3,94
4,45
4,86
4,9
5,1
5,2
5,15
4,87
4,83
4,61
4,6
4,26
4,02
3,87
3,95
3,92
4,17
4,11
4,26
4,06
4,2
4,32
4,63
4,65
4,74
4,53
4,62
4,46
4,46
4,42
4,74
4,59
4,67
4,45
4,39
4,17
4,21
3,89
3,88
3,75
3,91
3,74
3,95
3,94
3,98
3,96
4,14
4,11
4,03
3,37
3,03
2,39
1,74
0,96
0,36
-0,42
-0,68
-1,43
-2,16
-3,34
-4,37
-5,55
-6,52
-7,74
-8,86
-10,08
-10,9
-11,27
-10,76
-9,78
-7,98
-5,95
-3,39
-0,89
1,39
2,96
4,04
4,47
4,86
4,88
5,11
5,02
5,11
4,88
4,75
4,5
4,59
4,37
4,5
4,19
3,99
3,79
3,97
3,96
4
3,83
3,97
4,1
4,42
4,41
4,42
4,19
4,28
4,23
4,46
4,49
4,65
4,48
4,51
4,41
4,49
4,24
4,14
4,04
4,18
3,91
3,83
3,77
4,03
3,82
3,87
3,74
3,73
3,78
4,08
4,27
4,52
4,46
4,44
4,34
4,22
3,47
2,84
2,01
1,21
0,35
-0,14
-0,94
-2,01
-3,27
-4,21
-5,39
-6,4
-7,63
-8,79
-10,02
-10,74
-11,19
-10,78
-10,02
-8,58
-6,71
-3,9
-0,87
1,68
3,07
4,01
4,57
4,98
5,04
5,13
5,04
5,02
4,83
4,58
4,24
4,11
3,94
3,79
3,54
3,64
3,69
3,85
3,99
4,15
3,99
3,95
4,02
4,4
4,55
4,72
4,65
4,83
4,75
4,74
4,58
4,52
4,45
4,48
4,38
4,27
4,13
4,03
4
3,88
3,59
3,59
3,5
3,63
3,66
3,76
3,84
4,05
4,2
4,45
4,47
4,45
4,46
4,6
4,69
4,73
4,6
4,27
3,62
2,92
2,11
1,27
0,45
-0,16
-0,61
-1,01
-1,5
-2,07
-2,77
-3,7
-4,58
-5,35
-5,96
-6,43
-6,81
-7,1
-7,17
-7,18
-6,76
-5,88
-4,4
-2,43
-0,19
1,84
3,33
4,28
4,69
4,81
4,86
4,84
4,77
4,54
4,15
3,98
3,99
3,97
3,93
3,89
3,9
3,96
4,15
4,38
4,53
4,28
4,17
4,24
4,27
4,29
4,33
4,19
4,25
4,21
4,15
3,93
3,8
3,76
3,85
3,69
3,57
3,53
3,67
3,66
3,72
3,74
3,84
3,83
4,09
4,27
4,61
4,58
4,53
4,41
4,31
3,96
3,5
2,79
2,01
1,32
0,86
0,1
-0,6
-1,27
-1,7
-2,29
-2,68
-3,39
-4,04
-4,99
-5,6
-6,13
-6,42
-6,67
-6,82
-7,18
-7,3
-7,25
-6,67
-5,85
-4,58
-2,83
-0,35
1,8
3,44
3,97
4,44
4,51
4,7
4,65
4,54
4,07
3,99
3,93
4,05
3,89
3,98
3,99
4,26
4,21
4,42
4,41
4,63
4,71
4,85
4,56
4,47
4,37
4,5
4,38
4,42
4,1
3,9
3,73
3,83
3,72
3,66
3,38
3,44
3,38
3,61
3,69
3,88
3,89
4,11
4,27
4,58
4,65
4,62
4,47
4,7
4,61
4,75
4,52
4,06
3,06
2,32
1,46
0,91
0,02
-0,57
-1,31
-1,63
-2,21
-2,82
-3,76
-4,61
-5,63
-6,16
-6,72
-6,78
-7,17
-7,18
-7,38
-7,03
-6,71
-5,75
-4,6
-2,67
-0,61
1,64
3,26
4,37
4,71
5
4,92
5,08
4,91
4,77
4,37
4,29
3,95
3,92
3,83
4,08
4,05
4,29
4,34
4,5
4,53
4,69
4,43
4,32
4,19
4,44
4,4
4,52
4,45
4,5
4,24
4,33
4,13
4,18
3,79
3,81
3,71
3,8
3,62
3,76
3,72
4,06
3,98
4,16
3,92
3,83
3,36
2,99
2,32
1,99
1,54
1,18
0,6
0,23
-0,29
-0,86
-1,58
-2,11
-2,88
-3,42
-4,29
-5,03
-5,89
-6,49
-7,29
-7,63
-7,98
-7,93
-7,65
-6,8
-5,68
-4,04
-2,28
0,18
2,23
3,87
4,64
5,13
5,28
5,6
5,52
5,51
5,13
4,99
4,72
4,67
4,45
4,24
4,06
4,03
3,96
4,1
4,04
4,19
4,25
4,42
4,45
4,51
4,35
4,5
4,31
4,47
4,21
4,31
4,22
4,4
4,37
4,35
4,08
4,07
3,93
3,86
3,64
3,81
3,78
3,73
3,53
3,14
2,29
1,6
1,03
0,86
0,67
0,51
0,21
-0,05
-0,47
-0,8
-1,39
-1,82
-2,37
-2,86
-3,41
-3,95
-4,83
-5,58
-5,99
-6,33
-7,01
-7,64
-8,18
-8,41
-8,1
-7,25
-6,05
-4,2
-2,11
0,29
2,29
3,7
4,71
5,42
5,66
5,7
5,56
5,46
5,35
5,26
5,09
4,87
4,68
4,63
4,49
4,18
3,81
3,56
3,49
3,53
3,67
3,85
4
4,18
4,09
4,03
4,02
4,12
4,31
4,51
4,52
4,57
4,58
4,65
4,5
4,4
4,14
3,94
3,74
3,7
3,81
3,69
3,49
3,34
3,13
2,87
2,2
1,29
0,64
0,38
0,05
-0,41
-0,76
-1,2
-1,52
-1,77
-2,17
-2,54
-2,93
-3,56
-4,08
-4,6
-5,05
-5,61
-6,11
-6,32
-6,64
-6,98
-7,32
-7,87
-8,09
-7,9
-6,98
-5,51
-3,48
-0,96
1,5
3,34
4,43
4,88
5,17
5,47
5,87
6,01
5,95
5,66
5,48
5,12
4,92
4,64
4,44
4,27
4,33
4,14
4,01
3,79
3,83
3,75
3,72
3,63
3,67
3,75
3,97
4,12
4,37
4,3
4,16
4,02
4,21
4,17
4,2
4,07
4,18
4,24
4,33
4,08
3,89
3,71
3,7
3,38
2,91
1,93
1,13
0,26
-0,36
-1,01
-1,34
-1,64
-1,88
-2,07
-2,14
-2,48
-2,86
-3,46
-3,93
-4,55
-4,93
-5,29
-5,3
-5,7
-5,89
-6,46
-6,57
-6,38
-5,82
-5,28
-4,13
-2,68
-0,57
1,34
3,04
4,02
4,79
5
5,21
5,22
5,19
5,11
5,22
4,98
5
4,76
4,82
4,74
4,82
4,72
4,75
4,47
4,47
4,3
4,36
4,12
4,28
4,18
4,23
4,04
4,14
4,12
4,36
4,27
4,53
4,42
4,6
4,61
4,74
4,62
4,72
4,65
4,79
4,59
4,73
4,48
4,12
3,14
2,35
1,61
1,08
0,33
-0,02
-0,65
-1,1
-1,6
-1,88
-2,36
-2,56
-2,91
-3,2
-3,55
-3,76
-4,29
-4,45
-4,86
-4,99
-5,22
-5,16
-5,25
-4,82
-4,31
-3,03
-1,76
0,15
1,87
3,51
4,35
4,76
4,84
5,16
5,17
5,32
5,18
5,32
5,18
5,19
4,95
4,95
4,79
5,02
4,93
5,01
5,01
5,11
4,92
5
4,88
4,95
4,67
4,55
4,29
4,39
4,19
4,09
3,84
3,93
3,74
3,8
3,69
3,79
3,76
3,93
3,94
4,22
4,31
4,53
4,5
4,56
4,25
3,74
2,81
2,15
1,42
1,04
0,22
-0,35
-1,08
-1,39
-1,92
-2,47
-3,45
-4,26
-5,22
-5,8
-6,32
-6,5
-6,87
-7,01
-7,02
-6,88
-6,54
-5,81
-4,77
-3,07
-1,12
1,24
3,02
4,25
4,67
5,11
5,13
5,18
5,04
5,04
4,72
4,6
4,38
4,25
4,11
4,03
3,9
4,17
4,29
4,49
4,5
4,55
4,44
4,54
4,42
4,45
4,36
4,41
4,34
4,43
4,38
4,33
4,01
3,9
3,8
3,76
3,66
3,57
3,35
3,39
3,46
3,56
3,66
3,77
3,77
3,94
3,9
3,67
3,11
2,41
1,67
1
0,2
-0,11
-0,51
-0,91
-1,43
-2,03
-2,8
-3,68
-4,58
-5,15
-5,76
-6,44
-7,23
-7,67
-8,18
-8,53
-8,59
-8,51
-8,08
-7,01
-5,5
-3,45
-1,08
1,36
3,03
4,27
5,05
5,48
5,42
5,32
5,32
5,31
5,06
4,75
4,67
4,51
4,08
3,77
3,68
3,7
3,88
3,89
3,91
3,94
4,02
4,09
4,24
4,32
4,37
4,38
4,45
4,5
4,39
4,28
4,33
4,28
4,33
4,19
4,08
3,92
3,95
3,69
3,59
3,53
3,55
3,46
3,58
3,61
3,72
3,75
4,05
4,27
4,46
4,28
4,07
3,47
2,89
2,2
1,72
1,1
0,49
-0,24
-0,71
-1,45
-2,1
-2,6
-3,26
-4,06
-4,8
-5,63
-6,6
-7,49
-7,96
-8,4
-8,4
-8,27
-7,83
-7,45
-6,66
-5,53
-3,59
-1,43
0,88
2,58
3,98
4,77
5,41
5,41
5,44
5,18
5,23
4,87
4,61
4,11
4,02
3,97
4,25
4,09
4,11
3,97
4,05
4,11
4,5
4,5
4,61
4,53
4,58
4,48
4,59
4,48
4,56
4,25
4,36
4,24
4,26
4,01
4,18
3,96
3,8
3,52
3,61
3,49
3,59
3,47
3,61
3,55
3,86
3,81
3,94
4,16
4,33
4,26
4,51
4,38
4,29
3,72
3,13
2,28
1,83
1,2
0,54
-0,3
-0,84
-1,57
-2
-2,68
-3,34
-4,25
-4,96
-5,78
-6,28
-7
-7,2
-7,52
-7,6
-7,67
-7,28
-6,93
-5,76
-4,39
-2,5
-0,38
1,75
3,08
4,08
4,58
4,96
4,8
4,84
4,79
4,71
4,25
4,03
3,73
3,85
3,79
4,06
4,04
4,24
4,03
4,21
4,19
4,28
4,1
4,17
4,1
4,17
4,04
4,12
3,92
3,94
3,89
3,78
3,57
3,69
3,6
3,7
3,44
3,44
3,28
3,45
3,4
3,59
3,76
3,95
3,82
4,01
3,96
3,83
3,27
2,66
1,91
1,36
0,59
0,2
-0,5
-1,02
-1,66
-2,3
-3,1
-3,49
-4,21
-4,96
-5,84
-6,69
-7,63
-8,1
-8,67
-8,9
-9,12
-8,86
-8,39
-7,52
-6,49
-4,63
-2,43
0,18
2,14
3,64
4,55
5,17
5,31
5,47
5,19
5,2
5,06
4,89
4,4
3,98
3,67
3,72
3,58
3,79
3,67
3,75
3,65
3,68
3,82
4,2
4,2
4,3
4,23
4,28
4,21
4,34
4,34
4,51
4,45
4,41
4,1
4,03
4,01
4,07
3,89
3,82
3,58
3,52
3,46
3,58
3,62
3,73
3,59
3,71
3,87
4,08
4,07
4,1
4,05
3,83
3,12
2,59
1,96
1,38
0,86
0,34
-0,3
-0,86
-1,37
-1,84
-2,33
-2,72
-3,33
-4,09
-4,95
-5,66
-6,19
-6,37
-6,34
-6,44
-6,69
-6,69
-6,31
-5,7
-4,69
-3
-0,89
1,28
2,87
4,07
4,56
4,72
4,71
4,81
4,92
4,78
4,44
4,29
4,29
4,23
4,03
3,77
3,73
3,92
4,13
4,27
4,43
4,39
4,24
4,15
4,26
4,3
4,25
4,13
4,11
4,14
4,16
4,04
3,85
3,65
3,64
3,63
3,51
3,4
3,36
3,16
3,06
2,87
2,66
2,1
1,46
1,09
0,86
0,42
0,17
-0,15
-0,59
-1,17
-1,5
-1,76
-2,03
-2,59
-3,22
-3,95
-4,84
-5,68
-6,15
-6,52
-6,99
-7,6
-8,01
-8,33
-8,37
-8,18
-7,47
-6,23
-4,33
-2,07
0,37
2,19
3,66
4,59
5,23
5,49
5,57
5,28
5,1
4,77
4,73
4,41
4,18
4,04
4,16
3,92
3,67
3,26
3,32
3,27
3,53
3,55
3,52
3,3
3,52
3,77
4,02
3,98
3,95
3,93
4
4,07
4,1
3,98
3,91
3,85
3,95
3,82
3,76
3,51
3,36
3,17
3,15
2,92
2,87
2,21
1,37
0,4
-0,06
-0,58
-0,83
-1,27
-1,35
-1,57
-1,51
-1,89
-2,34
-2,99
-3,41
-4
-4,59
-5,31
-5,62
-6,25
-6,53
-7,07
-7,32
-7,67
-7,73
-8,02
-7,82
-7,53
-6,41
-4,65
-2,24
0,02
1,96
3,23
4,3
4,76
4,94
4,93
4,98
4,93
5,16
5,11
4,97
4,54
4,44
4,16
4,18
3,86
3,76
3,53
3,57
3,35
3,47
3,46
3,56
3,39
3,66
3,58
3,66
3,64
4,01
3,93
4,14
4,05
4,17
4,01
4,14
4,05
4,11
3,85
3,94
3,69
3,69
3,35
3,49
3,29
3,32
2,68
2,02
0,79
0,08
-0,78
-1,2
-1,64
-1,62
-1,92
-1,99
-2,3
-2,41
-2,78
-3,09
-3,81
-4,37
-5,03
-5,4
-5,82
-5,8
-6,37
-6,86
-7,46
-7,53
-7,28
-6,48
-5,62
-4,37
-2,68
-0,59
1,17
2,84
3,71
4,49
4,72
5,17
5,25
5,25
5,03
5,17
4,97
4,96
4,75
4,75
4,44
4,56
4,3
4,23
4
3,94
3,6
3,63
3,45
3,41
3,28
3,37
3,13
3,2
3,2
3,4
3,48
3,82
3,83
4
3,95
4,13
4,09
4,11
3,96
4,01
4,01
4,22
4,1
4,15
3,74
3,56
3,45
3,43
2,98
2,13
1,13
0,49
-0,14
-0,68
-1,16
-1,41
-1,79
-1,89
-2,01
-2,33
-3,04
-3,63
-4,31
-4,62
-4,94
-5,23
-5,79
-6,21
-6,52
-6,53
-6,8
-7,05
-7,09
-6,73
-6,11
-4,98
-3,54
-1,51
0,42
2,36
3,53
4,33
4,79
5
5,07
5,2
5,04
5,02
4,89
4,85
4,7
4,59
4,47
4,61
4,51
4,4
4,09
4,05
3,92
3,93
3,81
3,63
3,4
3,29
3,15
3,36
3,6
3,72
3,66
3,54
3,62
3,78
3,87
4,12
4,18
4,34
4,28
4,23
4,16
4,1
4,05
3,98
3,73
3,34
2,65
1,65
0,74
0,04
-0,68
-1,51
-2,15
-2,66
-3,05
-3,37
-3,56
-4,09
-4,41
-4,75
-5,07
-5,4
-5,65
-5,87
-5,91
-5,97
-5,98
-5,9
-5,78
-5,4
-4,73
-3,56
-1,76
0,4
2,27
3,55
4,22
4,68
5
5,13
5,08
4,99
4,97
4,85
4,84
4,73
4,55
4,38
4,35
4,33
4,31
4,39
4,58
4,59
4,51
4,15
3,93
3,78
3,92
3,98
3,96
3,83
3,69
3,48
3,53
3,55
3,59
3,5
3,63
3,9
4,27
4,32
4,42
4,27
4,25
3,98
4,04
3,46
2,76
1,88
1,03
0,22
-0,65
-1,51
-1,99
-2,64
-3,1
-3,87
-4,5
-5,16
-5,83
-6,64
-7,12
-7,44
-7,51
-7,57
-7,47
-7,26
-6,74
-6,11
-4,87
-3,36
-1,08
1,07
2,78
3,83
4,64
4,87
5,23
5,27
5,23
4,84
4,59
4,34
4,37
4,2
4,15
4,11
4,29
4,29
4,35
4,38
4,54
4,38
4,44
4,34
4,55
4,51
4,6
4,44
4,54
4,53
4,51
4,14
4,01
3,86
3,77
3,57
3,54
3,32
3,33
3,1
3,23
3,14
2,95
2,23
1,67
1,06
0,85
0,38
-0,12
-0,71
-1,12
-1,7
-2,06
-2,76
-3,2
-4,06
-4,71
-5,48
-5,91
-6,51
-6,86
-7,53
-7,94
-8,56
-8,72
-9,11
-8,94
-8,61
-7,24
-5,3
-2,73
-0,5
1,65
3
4,26
4,94
5,45
5,48
5,48
5,24
5,22
5,17
5,29
4,84
4,56
4,12
4,03
3,74
3,73
3,61
3,73
3,59
3,85
3,74
3,9
3,74
3,8
3,83
4,03
3,94
4,17
4,18
4,42
4,27
4,28
4
3,83
3,66
3,88
3,77
3,84
3,72
3,66
3,29
3,09
3,04
3,25
3,21
3,35
3,33
3,32
2,8
2,17
1,46
1,21
0,61
0,3
-0,15
-0,43
-1,09
-1,6
-2,24
-2,75
-3,68
-4,32
-5,15
-5,75
-6,41
-6,9
-7,54
-7,94
-8,52
-8,86
-8,9
-8,2
-7,4
-5,8
-3,83
-1,31
0,78
2,58
3,67
4,65
5,08
5,37
5,38
5,58
5,5
5,59
5,18
4,83
4,31
4,25
4,25
4,43
4,34
4,2
3,67
3,59
3,6
3,67
3,58
3,66
3,6
3,78
3,9
4,16
4,08
4,13
3,9
3,93
3,92
4,11
4,11
4,27
4,29
4,27
4,01
3,67
3,52
3,82
3,78
3,64
3,12
2,55
1,63
0,89
0,09
-0,34
-0,85
-1,04
-1,3
-1,58
-1,82
-2
-2,48
-2,86
-3,31
-3,56
-3,84
-4,08
-4,36
-4,63
-4,91
-4,94
-4,81
-4,25
-3,36
-2,31
-1,26
0,07
1,23
2,28
2,89
3,62
4,2
4,78
5,03
5,24
5,08
5
4,92
4,86
4,83
4,89
4,69
4,5
4,34
4,46
4,51
4,38
4,04
3,9
3,82
3,85
3,88
3,8
3,59
3,42
3,46
3,74
3,82
3,98
4
4,14
4,25
4,24
4,18
4,24
4,39
4,42
4,53
4,59
4,41
3,98
3,14
2,16
1,28
0,55
-0,11
-0,62
-1,36
-1,96
-2,51
-3,07
-3,87
-4,81
-5,6
-6,19
-6,43
-6,63
-6,73
-6,96
-7,2
-7,49
-7,59
-7,37
-6,55
-5,45
-4,1
-2,38
-0,26
1,7
3,27
4,21
4,86
5,13
5,11
4,83
4,63
4,4
4,29
4,09
3,96
3,96
4,04
4,02
4,15
4,11
4,12
4,06
3,99
3,99
4,05
4,03
4,23
4,27
4,24
4,18
4
3,72
3,87
3,77
3,85
3,77
3,71
3,53
3,52
3,36
3,33
3,32
3,37
3,38
3,54
3,71
3,84
3,89
3,92
3,85
3,84
3,71
3,67
3,16
2,57
1,71
1,02
0,25
-0,46
-1,3
-1,99
-2,59
-3,07
-3,82
-4,41
-5,37
-6,18
-6,96
-7,36
-7,67
-7,73
-8,01
-7,82
-7,78
-7,25
-6,64
-5,46
-4,02
-1,94
0,15
2,16
3,52
4,56
5,05
5,21
4,99
5,07
4,96
4,77
4,4
4,21
3,88
3,82
3,62
3,78
3,72
3,73
3,72
3,9
4
4,06
4,14
4,27
4,26
4,34
4,14
4,15
4,03
4,02
3,91
4,05
3,89
3,88
3,68
3,78
3,59
3,5
3,22
3,14
2,89
2,87
2,17
1,4
0,48
-0,04
-0,68
-0,88
-1,29
-1,54
-1,99
-2,38
-3,04
-3,47
-4,06
-4,4
-4,93
-5,46
-5,99
-6,32
-6,85
-7,07
-7,44
-7,51
-7,83
-7,64
-7,44
-6,28
-4,9
-2,7
-0,35
2,02
3,44
4,33
4,7
5,13
5,35
5,59
5,32
5,27
4,84
4,64
4,35
4,43
4,08
3,94
3,67
3,85
3,56
3,52
3,39
3,49
3,28
3,38
3,31
3,54
3,65
3,93
3,81
4,03
3,95
4,2
4,16
4,19
4,1
4,12
3,92
4,02
3,96
3,95
3,64
3,43
3,11
2,98
1,89
0,64
-0,47
-1,07
-1,78
-2,05
-2,5
-2,89
-3,46
-3,66
-3,92
-4,1
-4,94
-5,39
-5,91
-5,91
-6,18
-6,39
-6,64
-6,6
-6,61
-6,39
-6,23
-5,44
-4,27
-2,52
-0,62
1,38
2,62
3,57
3,86
4,25
4,41
4,68
4,73
4,87
4,83
4,84
4,56
4,58
4,61
4,7
4,56
4,61
4,42
4,53
4,3
4,27
4,03
3,94
3,74
3,77
3,62
3,6
3,29
3,24
3,12
3,17
3,06
3,17
3,15
3,45
3,48
3,66
3,67
3,91
3,93
4,07
3,95
3,73
2,86
2,07
1,19
0,7
0,03
-0,57
-1,47
-2,09
-2,74
-3,25
-3,98
-4,52
-5,52
-6,42
-7,16
-7,51
-7,85
-7,87
-7,89
-7,63
-7,43
-6,93
-6,25
-4,78
-2,92
-0,53
1,47
3,01
3,95
4,75
5,02
5,14
5,08
5,04
4,74
4,55
4,11
4,03
3,88
3,87
3,83
3,9
3,83
3,83
3,77
3,99
4,14
4,32
4,34
4,32
4,27
4,3
4,4
4,49
4,4
4,42
4,36
4,23
4,1
4,08
3,96
3,89
3,61
3,54
3,44
3,4
3,26
3,2
3,01
2,46
1,76
1,23
0,68
0,38
0,01
-0,56
-1,08
-1,47
-1,79
-2,08
-2,61
-3,12
-3,74
-4,36
-4,97
-5,56
-6,11
-6,44
-6,55
-6,81
-7,05
-6,96
-6,41
-5,04
-3,27
-0,95
1,21
2,69
3,77
4,47
5,01
5,44
5,58
5,61
5,67
5,65
5,44
5,11
5,03
4,94
4,84
4,71
4,73
4,67
4,44
4,12
4,14
4,19
4,03
4,04
3,99
4,06
4,27
4,39
4,62
4,74
4,74
4,65
4,73
4,8
4,76
4,59
4,59
4,68
4,83
4,72
4,51
4,2
3,63
2,75
1,63
0,75
0,19
-0,5
-1,25
-1,89
-2,23
-2,41
-2,64
-3,12
-3,46
-3,98
-4,39
-4,76
-4,91
-5,2
-5,42
-5,7
-5,72
-5,7
-5,52
-5,42
-5,02
-3,98
-2,22
-0,34
1,51
3,06
4,3
4,92
5,29
5,47
5,69
5,66
5,76
5,72
5,63
5,49
5,4
5,31
5,29
5
4,99
4,82
4,92
4,73
4,72
4,61
4,55
4,47
4,43
4,2
4,09
3,97
4,09
4,1
4,28
4,18
4,33
4,29
4,53
4,67
4,8
4,73
4,85
4,78
4,88
4,82
4,86
4,77
4,78
4,67
4,57
4,25
3,98
3,17
2,36
1,49
0,83
0,11
-0,58
-1,44
-1,89
-2,3
-2,62
-3,22
-3,59
-3,93
-4,21
-4,83
-5,29
-5,77
-5,78
-5,99
-5,88
-5,9
-5,72
-5,53
-4,73
-3,71
-1,84
0,11
2,08
3,23
4,23
4,69
4,99
4,95
5,18
5,11
5,12
5,05
5,15
5,12
5,18
5,02
5,02
4,97
5,11
4,96
5
4,83
4,81
4,66
4,75
4,56
4,49
4,21
4,06
3,79
3,99
3,89
3,99
3,73
3,87
3,93
4,12
4,27
4,45
4,4
4,5
4,55
4,66
4,55
4,53
3,73
3,05
2,21
1,56
0,73
0,07
-0,74
-1,25
-2,01
-2,46
-3,14
-3,74
-4,66
-5,38
-6,19
-6,69
-7,08
-6,8
-6,8
-6,78
-6,88
-6,48
-5,79
-4,37
-2,78
-0,7
1,18
2,9
4,08
5,12
5,65
5,88
5,52
5,46
5,14
5,06
4,74
4,84
4,73
4,69
4,42
4,57
4,51
4,69
4,52
4,62
4,52
4,69
4,6
4,86
4,84
4,79
4,54
4,53
4,53
4,65
4,49
4,38
3,91
4
3,98
4,17
4,02
3,97
3,71
3,57
3,34
3,48
3,07
2,75
2,29
2,07
1,61
1,43
1,04
0,67
0,17
-0,25
-0,68
-0,93
-1,32
-1,77
-2,59
-3,55
-4,55
-5,06
-5,53
-5,86
-6,44
-6,85
-7,45
-7,38
-7,06
-6,13
-4,72
-2,56
-0,33
1,98
3,5
4,64
5,2
